,opening_gross,screens,production_budget,worldwide_gross,title_year,aspect_ratio,duration,cast_total_facebook_likes,budget,imdb_score
1146,22745143.0,2888.0,90000000.0,303500000.0,1998.0,1.66,88.0,4478.0,90000000.0,7.5
1147,960558.0,247.0,15000000.0,11919578.0,2001.0,1.85,147.0,8484.0,15000000.0,8.0
1148,5075000.0,2134.0,45000000.0,20133326.0,1996.0,2.35,117.0,2348.0,45000000.0,6.0
1149,1851291.0,1452.0,28700000.0,4559569.0,1999.0,2.35,112.0,17873.0,28000000.0,6.9
1150,6040860.0,532.0,75000000.0,131492772.0,2005.0,2.35,163.0,2529.0,70000000.0,7.6
1151,4826049.0,2265.0,24000000.0,16304786.0,1999.0,1.85,87.0,3243.0,24000000.0,6.2
1152,17005126.0,3194.0,55000000.0,79312301.0,2014.0,1.85,119.0,6089.0,50000000.0,6.4
1153,9307394.0,2663.0,50000000.0,56643267.0,2002.0,1.85,115.0,34606.0,50000000.0,6.1
1154,9307394.0,2663.0,50000000.0,56643267.0,2002.0,1.85,115.0,34605.0,50000000.0,6.1
1155,15875471.0,2955.0,40000000.0,146300356.0,2007.0,1.85,95.0,2787.0,60214958.65377698,6.5
1156,12855321.0,2505.0,35000000.0,58894863.0,2005.0,2.35,98.0,4879.0,30000000.0,5.9
1157,7548819.0,1447.0,12000000.0,17322212.0,2004.0,1.85,86.0,3646.0,60214958.65377698,4.5
1158,8265357.0,2604.0,20000000.0,34787111.0,2008.0,1.85,112.0,3301.0,40000000.0,5.9
1159,21678377.0,2134.0,46000000.0,298923419.0,1997.0,2.35,105.0,12344.0,46000000.0,6.3
1160,17861950.0,3133.0,18000000.0,91651017.0,2016.0,2.35,94.0,2259.0,18000000.0,6.1
1161,21241456.0,2534.0,14000000.0,102836002.0,2009.0,1.85,101.0,14159.0,15000000.0,5.5
1162,4855798.0,2201.0,14000000.0,15549702.0,2003.0,1.85,90.0,3007.0,14000000.0,4.6
1163,11181043.0,2275.0,60000000.0,36850101.0,1999.0,1.85,94.0,2151.0,65000000.0,4.9
1164,3223161.0,1164.0,17000000.0,20465206.0,2009.0,1.85,98.0,2016.0,17000000.0,5.9
1165,12442212.0,2606.0,27500000.0,96673002.0,2009.0,2.35,109.0,1775.0,30000000.0,7.4
1166,6842220.0,2572.0,25000000.0,16727470.0,2010.0,2.35,107.0,2537.0,25000000.0,4.8
1167,6842220.0,2572.0,25000000.0,16727470.0,2010.0,2.35,107.0,2537.0,25000000.0,4.8
1168,8603460.0,2702.0,30000000.0,60772856.0,2006.0,2.35,95.0,2737.0,30000000.0,5.1
1169,10017865.0,2136.0,68000000.0,33462011.0,1999.0,1.85,121.0,3986.0,65000000.0,6.0
1170,3102191.0,1673.0,28000000.0,8891623.0,1999.0,2.35,119.0,2171.0,28000000.0,6.7
1171,640815.0,13.0,30000000.0,156822020.0,2003.0,2.35,138.0,1942.0,25000000.0,8.0
1172,28309599.0,3070.0,32000000.0,99296462.0,2006.0,1.85,92.0,1729.0,32000000.0,5.7
1173,6832318.0,2612.0,20000000.0,30703845.0,2007.0,2.35,99.0,3327.0,20000000.0,5.9
1174,8407685.0,2784.0,35000000.0,97799865.0,2010.0,2.35,109.0,855.0,35000000.0,6.1
1175,14503650.0,1995.0,25000000.0,128745578.0,2005.0,2.35,97.0,17278.0,25000000.0,6.6
1176,35142554.0,3017.0,100000000.0,331323410.0,2004.0,2.35,131.0,13679.0,100000000.0,6.9
1177,1552426.0,968.0,12000000.0,24761360.0,2013.0,2.35,115.0,3798.0,12000000.0,7.8
1178,17844939.0,3115.0,66000000.0,194169619.0,2014.0,2.35,132.0,7081.0,66000000.0,6.5
1179,21760405.0,3384.0,35000000.0,104444374.0,2016.0,2.35,92.0,17860.0,35000000.0,6.0
1180,49033915.0,3279.0,18000000.0,270594534.0,2014.0,2.35,97.0,2771.0,18000000.0,6.4
1181,9445456.0,2538.0,20000000.0,28933853.0,2016.0,2.1555288461538464,96.0,1780.0,20000000.0,7.1
1182,8603195.0,2729.0,21000000.0,39319801.0,2008.0,2.35,110.0,4089.0,20000000.0,6.6
1183,111734.0,4.0,15000000.0,11173718.0,2010.0,2.35,103.0,12867.0,15000000.0,7.2
1184,13019180.0,3505.0,26000000.0,146850273.0,2011.0,1.85,113.0,23456.0,56000000.0,5.7
1185,5962106.0,3006.0,40000000.0,21215882.0,2004.0,1.85,91.0,3974.0,30000000.0,4.8
1186,70052004.0,4096.0,150000000.0,402231063.0,2009.0,2.35,105.0,54039.0,150000000.0,5.9
1187,17100520.0,3785.0,127000000.0,356546621.0,2014.0,1.85,98.0,53587.0,127000000.0,6.2
1188,42212651.0,2244.4561008554706,110000000.0,579446407.0,2006.0,1.85,108.0,55486.0,110000000.0,6.4
1189,13210579.0,3513.0,37000000.0,101857425.0,2008.0,2.35,96.0,18178.0,37000000.0,6.0
1190,40724.0,5.0,18000000.0,6734844.0,2000.0,1.85,114.0,856.0,1500000.0,7.9
1191,257232.0,4.0,80000000.0,53508858.0,2009.0,2.35,118.0,619.0,80000000.0,5.8
1192,13316158.0,2503.0,50000000.0,62209892.0,2009.0,2.35,99.0,701.0,40000000.0,6.4
1193,1226333.0,28.0,25000000.0,164051250.0,2007.0,2.35,122.0,4738.0,25000000.0,8.1
1194,24250283.0,2175.0,13200000.0,54323210.0,2014.0,2.35,84.0,2297.0,13200000.0,5.6
1195,11704357.0,2425.0,28000000.0,91943956.0,2007.0,2.35,104.0,3497.0,28000000.0,6.3
1196,19652921.0,3018.0,25000000.0,149228078.0,2011.0,2.35,108.0,22739.0,25000000.0,6.2
1197,28875635.0,3090.0,50000000.0,212742160.0,2014.0,2.35,106.0,16967.0,50000000.0,7.0
1198,6422455.0,2555.0,30000000.0,23676771.0,2005.0,2.35,126.0,20563.0,35000000.0,7.3
1199,12615116.0,2365.0,15000000.0,62401343.0,2001.0,1.85,99.0,15369.0,16000000.0,5.7
1200,5090.0,2244.4561008554706,27500000.0,50578411.0,2006.0,1.85,92.0,646.0,15000000.0,7.4
1201,11617767.0,1862.0,25000000.0,64594061.0,1997.0,1.85,98.0,2457.0,25000000.0,6.7
1202,27689760.0,2747.0,42000000.0,363728226.0,1999.0,2.35,124.0,9255.0,42000000.0,7.0
1203,22383146.0,3232.0,90000000.0,313404841.0,2016.0,2.35,129.0,23031.0,90000000.0,6.9
1204,29350389.0,2925.0,75000000.0,351723989.0,2013.0,2.35,125.0,13312.0,75000000.0,7.3
1205,7145950.0,1459.0,24000000.0,27732366.0,2000.0,2.35,110.0,12254.0,24000000.0,6.3
1206,42518830.0,3242.0,84000000.0,166307945.0,2000.0,1.85,109.0,2818.0,65000000.0,4.3
1207,195104.0,5.0,26000000.0,75763814.0,2000.0,2.35,107.0,3066.0,26000000.0,7.8
1208,37054485.0,3783.0,120000000.0,287916633.0,2013.0,2.35,124.0,22004.0,120000000.0,7.0
1209,11017334.0,2727.0,18000000.0,27148898.0,2009.0,2.35,86.0,727.0,18000000.0,5.8
1210,38107822.0,3075.0,85000000.0,450728529.0,2001.0,2.35,116.0,13028.0,85000000.0,7.8
1211,36133403.0,3565.0,85000000.0,311744465.0,2007.0,2.35,122.0,43499.0,85000000.0,6.9
1212,39153380.0,3290.0,110000000.0,362989076.0,2004.0,2.35,125.0,19359.0,110000000.0,6.4
1213,6000000.0,1206.0,80000000.0,86787530.0,2009.0,2.35,104.0,152.0,40000000.0,7.8
1214,16894511.0,3425.0,35000000.0,95104304.0,2009.0,1.85,88.0,53370.0,35000000.0,5.4
1215,17453216.0,2689.0,24000000.0,86765463.0,2003.0,2.35,88.0,10325.0,24000000.0,7.2
1216,68447.0,5.0,65000000.0,26670920.0,2005.0,2.35,130.0,450.0,50000000.0,6.9
1217,30373794.0,3098.0,70000000.0,150562164.0,2013.0,2.35,119.0,31782.0,70000000.0,6.5
1218,39550.0,4.0,25000000.0,9313302.0,2012.0,2.35,137.0,33747.0,25000000.0,6.1
1219,23424118.0,3282.0,29000000.0,97413527.0,2003.0,1.78,102.0,46186.0,29000000.0,6.4
1220,27497.0,5.0,12000000.0,557545.0,2009.0,1.85,111.0,1554.0,12000000.0,6.8
1221,5079566.0,1721.0,15000000.0,59168692.0,2011.0,2.35,107.0,17627.0,15000000.0,7.0
1222,321515.0,7.0,12000000.0,52223306.0,2002.0,1.85,96.0,52138.0,12000000.0,6.8
1223,12511473.0,2240.0,20000000.0,44513466.0,2008.0,1.85,87.0,1834.0,27000000.0,3.9
1224,4106862.0,909.0,20000000.0,13725032.0,2006.0,2.35,123.0,908.0,20000000.0,6.3
1225,6606455.0,1590.0,30000000.0,26708196.0,1998.0,1.85,127.0,12785.0,30000000.0,7.0
1226,26564.0,10.0,15000000.0,7583050.0,2008.0,2.35,110.0,134.0,300000000.0,6.2
1227,14047781.0,2075.0,26000000.0,68613992.0,2003.0,2.35,139.0,5458.0,22000000.0,7.5
1228,23624548.0,3833.0,85000000.0,191932158.0,2006.0,1.85,83.0,6081.0,85000000.0,6.2
1229,31662.0,1.0,12700000.0,39730644.0,2016.0,2.1555288461538464,115.0,14133.0,12620000.0,6.8
1230,6402741.0,2194.0,26000000.0,16521410.0,2001.0,2.35,118.0,11662.0,42000000.0,6.0
1231,12871483.0,2750.0,20000000.0,78769428.0,2009.0,1.85,123.0,88953.0,60214958.65377698,7.0
1232,137163.0,7.0,12500000.0,1612957.0,1997.0,2.35,132.0,2004.0,16000000.0,6.7
1233,5271248.0,2305.0,70000000.0,13596911.0,2001.0,2.35,95.0,3734.0,70000000.0,6.2
1234,3238433.0,2202.0,28000000.0,8592432.0,2015.0,1.85,107.0,3944.0,28000000.0,6.1
1235,7629862.0,1605.0,14000000.0,21410546.0,2010.0,2.35,103.0,3299.0,14000000.0,4.9
1236,4531665.0,2011.0,11000000.0,14786394.0,2001.0,1.85,89.0,4291.0,11000000.0,6.3
1237,12020435.0,2107.0,48000000.0,77562568.0,1998.0,1.85,123.0,3768.0,48000000.0,7.0
1238,5220288.0,2101.0,22000000.0,15434375.0,2013.0,2.35,116.0,24134.0,22000000.0,6.8
1239,16185316.0,3076.0,50000000.0,55489826.0,2003.0,2.35,114.0,19739.0,50000000.0,6.5
1240,38457003.0,4059.0,80000000.0,343397247.0,2006.0,1.85,83.0,22813.0,80000000.0,6.8
1241,79110453.0,3912.0,200000000.0,490359051.0,2013.0,2.35,130.0,73441.0,215000000.0,6.4
1242,79110453.0,3912.0,200000000.0,490359051.0,2013.0,2.35,130.0,73441.0,215000000.0,6.4
1243,9283468.0,2454.0,30000000.0,155769678.0,2007.0,1.85,126.0,18726.0,30000000.0,7.1
1244,37285325.0,3275.0,190000000.0,411002906.0,2013.0,1.85,131.0,19166.0,190000000.0,7.0
1245,25205000.0,3303.0,55000000.0,259541430.0,2014.0,2.35,95.0,3697.0,55000000.0,7.2
1246,20244505.0,3277.0,26000000.0,81275291.0,2013.0,2.35,129.0,13573.0,26000000.0,6.5
1247,4424126.0,2506.0,40000000.0,17033431.0,2009.0,2.35,108.0,14127.0,33000000.0,6.8
1248,30056751.0,3053.0,48000000.0,196308367.0,2002.0,2.35,112.0,18141.0,48000000.0,6.8
1249,7855111.0,2115.0,20000000.0,16612072.0,2004.0,2.35,84.0,2915.0,20000000.0,5.8
1250,12650140.0,3031.0,12000000.0,85512300.0,2015.0,2.35,109.0,2753.0,12000000.0,6.4
1251,14800000.0,3367.0,25000000.0,120832383.0,2012.0,1.85,105.0,5740.0,25000000.0,6.1
1252,39242.0,2.0,13000000.0,4857374.0,2006.0,1.85,120.0,13208.0,13000000.0,7.3
1253,17695682.477841157,2244.4561008554706,20000000.0,4453327.0,2008.0,2.35,114.0,3493.0,20000000.0,6.5
1254,25262280.0,2712.0,50000000.0,202173000.0,1998.0,2.35,115.0,74382.0,50000000.0,6.7
1255,23762435.0,3633.0,38000000.0,107597242.0,2015.0,1.85,94.0,3552.0,30000000.0,4.4
1256,31832636.0,3144.0,26000000.0,185904750.0,2009.0,1.85,91.0,2954.0,26000000.0,5.2
1257,13043310.0,2802.0,40000000.0,101162106.0,2011.0,2.35,109.0,390.0,40000000.0,7.0
1258,9631359.0,2130.0,40000000.0,55696705.0,2000.0,1.85,123.0,23920.0,40000000.0,7.2
1259,21221526.0,2720.0,50000000.0,161626121.0,1999.0,2.35,90.0,3148.0,50000000.0,7.1
1260,13462374.0,2762.0,60000000.0,98819789.0,2003.0,2.35,119.0,3637.0,60000000.0,6.3
1261,75177654.0,3214.0,151500000.0,449239855.0,2001.0,2.35,184.0,5401.0,140000000.0,6.1
1262,4611534.0,2041.0,15000000.0,9307166.0,2013.0,2.35,95.0,3322.0,15000000.0,5.3
1263,25447444.0,3764.0,132000000.0,367650911.0,2014.0,1.85,92.0,19963.0,132000000.0,6.7
1264,34211.0,5.0,20000000.0,5694213.0,2002.0,1.85,100.0,15612.0,22000000.0,5.5
1265,38661634.0,3356.0,95000000.0,223050874.0,2010.0,2.35,118.0,14024.0,95000000.0,5.9
1266,14401054.0,3031.0,90000000.0,200859554.0,2013.0,2.35,106.0,10882.0,90000000.0,5.9
1267,55527.0,3.0,63700000.0,133603463.0,2006.0,2.35,147.0,253.0,50000000.0,7.5
1268,16200000.0,1637.0,32000000.0,152036382.0,1996.0,2.35,123.0,5975.0,32000000.0,6.4
1269,128435.0,4.0,12000000.0,98963392.0,2013.0,1.85,98.0,2376.0,12000000.0,7.6
1270,15021088.0,2481.0,11000000.0,97837138.0,2002.0,2.35,81.0,2562.0,13000000.0,7.1
1271,23245025.0,3072.0,26000000.0,102404019.0,2008.0,2.35,117.0,15590.0,27000000.0,7.0
1272,10106872.0,2470.0,24000000.0,83660160.0,2010.0,2.35,88.0,5737.0,24000000.0,5.5
1273,139802190.0,4362.0,300000000.0,963420425.0,2007.0,2.35,169.0,48350.0,300000000.0,7.1
1274,135634554.0,2244.4561008554706,225000000.0,1066215812.0,2006.0,2.35,151.0,48486.0,225000000.0,7.3
1275,90151958.0,4155.0,250000000.0,1045663875.0,2011.0,2.35,136.0,54083.0,250000000.0,6.7
1276,46630690.0,3269.0,125000000.0,634954103.0,2003.0,2.35,143.0,48184.0,140000000.0,8.1
1277,14015741.0,1832.0,23000000.0,53182088.0,2000.0,2.35,112.0,16196.0,23000000.0,7.1
1278,70300000.0,3473.0,29000000.0,286995378.0,2015.0,1.85,115.0,13159.0,29000000.0,6.5
1279,5149433.0,335.0,17000000.0,116044347.0,2012.0,1.85,112.0,12676.0,17000000.0,7.2
1280,24011616.0,3723.0,90000000.0,244126300.0,2015.0,2.35,106.0,35367.0,88000000.0,5.6
1281,12286129.0,3.0,60000000.0,108996113.0,2009.0,2.35,91.0,22668.0,70000000.0,6.1
1282,3366.0,1.0,24000000.0,8427204.0,1999.0,2.35,124.0,1523.0,24000000.0,5.4
1283,5750288.0,2837.0,35000000.0,2000000.0,2012.0,2.35,105.0,23122.0,35000000.0,5.7
1284,10340823.0,2658.0,80000000.0,108469033.0,2014.0,2.35,105.0,1099.0,80000000.0,5.6
1285,5805559.0,2529.0,20000000.0,55686944.0,2005.0,1.85,68.0,861.0,20000000.0,6.4
1286,22155410.0,3555.0,160000000.0,181674817.0,2006.0,2.35,98.0,92456.0,160000000.0,5.6
1287,2651996.0,1959.0,15000000.0,6561243.0,2009.0,1.85,88.0,25637.0,15000000.0,5.3
1288,13104694.0,2652.0,60000000.0,68336997.0,1998.0,2.35,104.0,4294.0,48000000.0,6.1
1289,24760882.0,2699.0,40000000.0,127234389.0,2010.0,2.35,107.0,4243.0,40000000.0,6.4
1290,6300000.0,2255.0,35000000.0,31393201.0,2012.0,2.35,91.0,24669.0,35000000.0,6.5
1291,17558689.0,2831.0,20000000.0,81461343.0,2007.0,2.35,96.0,1825.0,20000000.0,5.9
1292,2865017.0,215.0,28000000.0,126549607.0,2005.0,2.35,135.0,1083.0,28000000.0,7.8
1293,6262396.0,2585.0,30000000.0,43440721.0,2008.0,1.85,130.0,5101.0,30000000.0,6.7
1294,5324240.0,2931.0,28000000.0,16311335.0,2016.0,2.35,108.0,4710.0,28000000.0,5.8
1295,14953664.0,2864.0,60000000.0,84154026.0,2011.0,2.35,87.0,1417.0,60000000.0,5.7
1296,12045395.0,1965.0,65000000.0,39017984.0,1998.0,2.35,143.0,1409.0,65000000.0,6.7
1297,37813075.0,3646.0,200000000.0,314594597.0,2010.0,2.35,116.0,16149.0,200000000.0,6.6
1298,8500000.0,2893.0,12000000.0,32248241.0,2015.0,2.35,106.0,1819.0,12000000.0,6.4
1299,21051363.0,3055.0,12000000.0,103028188.0,2012.0,1.85,93.0,2043.0,12000000.0,6.7
1300,20804941.0,2700.0,18000000.0,57193655.0,2008.0,2.35,89.0,4867.0,20000000.0,3.9
1301,51050101.0,3396.0,125000000.0,399005706.0,2012.0,2.35,124.0,24098.0,130000000.0,7.0
1302,173915.0,25.0,15000000.0,9300336.0,2012.0,1.85,106.0,14544.0,15000000.0,6.6
1303,10207869.0,2705.0,65000000.0,62761005.0,2000.0,2.35,135.0,1013.0,65000000.0,6.2
1304,25271675.0,3334.0,102500000.0,212282709.0,2009.0,2.35,140.0,64599.0,100000000.0,7.0
1305,8203822.0,2244.4561008554706,20500000.0,30241435.0,2006.0,2.35,90.0,19952.0,20000000.0,4.7
1306,367203.0,5.0,25000000.0,24591031.0,2002.0,2.35,95.0,11994.0,25000000.0,7.3
1307,4271451.0,2508.0,35000000.0,10157534.0,2008.0,2.35,103.0,6563.0,35000000.0,6.0
1308,3555032.0,1283.0,33000000.0,8408835.0,1999.0,2.35,124.0,13093.0,38000000.0,6.0
1309,34077439.0,3952.0,130000000.0,554987477.0,2011.0,2.35,90.0,5046.0,130000000.0,6.7
1310,67528882.0,3451.0,230000000.0,591692078.0,2008.0,2.35,106.0,2023.0,200000000.0,6.7
1311,14211321.0,2461.0,12000000.0,41924774.0,2008.0,1.85,89.0,140268.0,12000000.0,6.0
1312,47122.0,2.0,11000000.0,56178935.0,2012.0,2.35,98.0,1114.0,11000000.0,6.8
1313,14757535.0,2511.0,35000000.0,30307804.0,2002.0,2.35,101.0,3001.0,35000000.0,5.2
1314,249383.0,9.0,13500000.0,11732088.0,2000.0,1.85,124.0,14726.0,13500000.0,7.4
1315,12691415.0,2852.0,130000000.0,79072464.0,2013.0,2.35,96.0,31549.0,130000000.0,5.6
1316,24402214.0,3187.0,50000000.0,105103783.0,2009.0,2.35,98.0,14007.0,65000000.0,5.7
1317,293369.0,9.0,12000000.0,17475475.0,2008.0,1.85,113.0,12274.0,60214958.65377698,6.7
1318,18862432.0,3185.0,30000000.0,89955540.0,2005.0,1.85,102.0,2910.0,60214958.65377698,5.2
1319,13303724.0,3074.0,35000000.0,53293628.0,2003.0,1.85,109.0,4231.0,35000000.0,6.9
1320,4022693.0,2521.0,15000000.0,14811980.0,2004.0,2.35,103.0,4676.0,15000000.0,5.9
1321,14239252.0,2717.0,50000000.0,43340302.0,2004.0,1.85,119.0,2052.0,50000000.0,6.0
1322,7810481.0,2719.0,15000000.0,27469621.0,2010.0,2.35,103.0,1002.0,15000000.0,6.7
1323,13012585.0,2697.0,64000000.0,63200000.0,1999.0,1.85,133.0,16710.0,64000000.0,5.1
1324,38079323.0,3917.0,135000000.0,245504574.0,2011.0,2.35,107.0,43291.0,135000000.0,7.2
1325,34216088.0,2676.0,70000000.0,308700000.0,1996.0,1.85,139.0,3667.0,80000000.0,6.6
1326,11662094.0,2550.0,48000000.0,86607223.0,2001.0,2.35,112.0,1823.0,48000000.0,6.4
1327,47027395.0,3940.0,150000000.0,626549695.0,2007.0,2.35,111.0,4764.0,150000000.0,8.0
1328,1040727.0,1040.0,12000000.0,2062406.0,1999.0,2.35,101.0,2543.0,12000000.0,7.1
1329,20039730.0,2006.0,40000000.0,124823094.0,2004.0,1.85,178.0,5074.0,40000000.0,7.7
1330,5257778.0,2585.0,24000000.0,12372410.0,2000.0,1.85,107.0,4971.0,24000000.0,5.3
1331,27319677.0,3440.0,110000000.0,263880341.0,2011.0,2.35,127.0,22254.0,110000000.0,7.1
1332,18048422.0,3016.0,84000000.0,137162560.0,2013.0,2.35,116.0,25220.0,84000000.0,6.7
1333,13104.0,2.0,40000000.0,119627047.0,2008.0,2.35,150.0,2172.0,553632000.0,7.4
1334,36540945.0,3357.0,78000000.0,206455420.0,2002.0,2.35,124.0,35867.0,78000000.0,7.2
1335,16167662.0,3079.0,26000000.0,96666486.0,2005.0,2.35,85.0,1090.0,26000000.0,6.5
1336,10340.0,2.0,17700000.0,14518884.0,2012.0,2.35,114.0,25804.0,14000000.0,6.2
1337,8721296.0,2703.0,80000000.0,33463969.0,2000.0,2.35,106.0,2.0,70000000.0,5.7
1338,14005335.0,3030.0,42000000.0,91678442.0,2011.0,2.35,100.0,15369.0,42000000.0,5.4
1339,18782154.0,2512.0,58000000.0,50365498.0,2012.0,2.35,125.0,4416.0,58000000.0,5.9
1340,33915.0,100.0,20000000.0,14883495.0,2015.0,2.35,106.0,10982.0,60214958.65377698,5.7
1341,15632281.0,2629.0,60000000.0,82150183.0,2002.0,2.35,101.0,53024.0,60000000.0,6.2
1342,7460690.0,1671.0,20000000.0,20081987.0,2007.0,2.35,124.0,17050.0,20000000.0,7.5
1343,8128356.0,2204.0,36000000.0,23360779.0,2000.0,2.35,124.0,10838.0,34000000.0,5.7
1344,8089139.0,2212.0,16000000.0,56506120.0,2010.0,1.85,113.0,22088.0,16000000.0,7.2
1345,20905831.0,1865.0,30000000.0,136706683.0,2000.0,2.35,120.0,54877.0,30000000.0,7.8
1346,4060012.0,2250.0,27500000.0,26939925.0,2007.0,2.35,122.0,50950.0,27500000.0,6.8
1347,10016021.0,2244.4561008554706,40000000.0,31670620.0,2005.0,2.35,135.0,5917.0,40000000.0,7.0
1348,6126170.0,2521.0,32000000.0,18195238.0,2010.0,2.35,119.0,2925.0,32000000.0,6.3
1349,26650264.0,3203.0,57500000.0,295874190.0,2010.0,2.35,97.0,16098.0,60000000.0,5.9
1350,23036273.0,3284.0,50000000.0,125168734.0,2004.0,2.35,98.0,16791.0,45000000.0,6.2
1351,23678580.0,2828.0,45000000.0,146162920.0,2007.0,2.35,94.0,16225.0,45000000.0,6.3
1352,21052227.0,3012.0,65000000.0,238940997.0,2012.0,2.35,96.0,17913.0,65000000.0,5.4
1353,17707106.0,2528.0,35000000.0,103787401.0,2002.0,1.85,100.0,17902.0,33000000.0,6.7
1354,1667659.0,1605.0,13000000.0,3260555.0,2007.0,2.35,112.0,2417.0,13000000.0,6.8
1355,7820836.0,2007.0,24000000.0,32662299.0,2000.0,1.85,115.0,3946.0,24000000.0,6.9
1356,15623464.0,2605.0,20000000.0,109862682.0,2002.0,1.66,72.0,3402.0,20000000.0,5.8
1357,189911.0,3.0,45000000.0,79564960.0,2008.0,2.35,119.0,53895.0,35000000.0,7.3
1358,19030375.0,3117.0,38000000.0,94763758.0,2013.0,2.35,127.0,17551.0,38000000.0,6.4
1359,34040000.0,3175.0,40000000.0,124246152.0,2016.0,2.35,102.0,5178.0,40000000.0,5.9
1360,41237000.0,2663.0,25000000.0,153733265.0,2014.0,2.35,99.0,2394.0,25000000.0,6.2
1361,64159.0,8.0,35000000.0,630779.0,1999.0,2.35,148.0,5.0,35000000.0,6.8
1362,10404652.0,2770.0,47000000.0,29781453.0,2001.0,1.85,132.0,4796.0,48000000.0,6.4
1363,16288361.0,3152.0,60000000.0,78481410.0,2008.0,2.35,101.0,38809.0,60000000.0,6.0
1364,39327869.0,3948.0,130000000.0,493738435.0,2014.0,2.35,101.0,1031.0,103000000.0,6.4
1365,39225962.0,3827.0,90000000.0,487519809.0,2011.0,2.35,96.0,12071.0,90000000.0,7.0
1366,23773465.0,3653.0,145000000.0,306900902.0,2012.0,1.85,97.0,20645.0,145000000.0,7.3
1367,54806191.0,3648.0,93000000.0,482860185.0,2011.0,2.35,105.0,13118.0,93000000.0,7.6
1368,11801271.0,2915.0,20000000.0,46169871.0,2016.0,2.35,107.0,389.0,20000000.0,6.3
1369,22079481.0,1797.0,80000000.0,183354514.0,2002.0,2.35,117.0,16828.0,80000000.0,7.7
1370,15484004.0,2530.0,16000000.0,119739110.0,2000.0,1.85,94.0,3889.0,15600000.0,6.5
1371,36063385.0,3503.0,210000000.0,322241588.0,2010.0,2.35,156.0,3244.0,200000000.0,6.7
1372,36045301.0,3776.0,80000000.0,260700012.0,2005.0,1.85,91.0,1804.0,75000000.0,6.3
1373,14437269.0,3470.0,70000000.0,61031932.0,2012.0,2.35,136.0,712.0,75000000.0,5.9
1374,6018636.0,2525.0,38000000.0,19317765.0,2001.0,2.35,105.0,1265.0,57000000.0,6.2
1375,144701.0,7.0,18000000.0,27794339.0,2008.0,2.35,114.0,46944.0,18000000.0,7.3
1376,17003904.0,2244.4561008554706,24000000.0,156229050.0,2006.0,1.85,139.0,15111.0,24000000.0,7.2
1377,19167085.0,2792.0,28000000.0,94500826.0,2008.0,1.85,101.0,3400.0,28000000.0,6.9
1378,9013548.0,2762.0,70000000.0,25852508.0,2002.0,2.35,98.0,2763.0,70000000.0,3.0
1379,11630.0,2.0,11000000.0,3231251.0,2005.0,2.35,105.0,28004.0,60214958.65377698,6.3
1380,18014503.0,2641.0,25000000.0,91036760.0,2000.0,2.35,115.0,9082.0,25000000.0,6.1
1381,12697641.0,2487.0,55000000.0,70692101.0,1998.0,2.35,122.0,24270.0,55000000.0,7.3
1382,1335563.0,862.0,13000000.0,36226429.0,2015.0,2.35,118.0,2499.0,13000000.0,8.3
1383,8459126.0,2176.0,12000000.0,22921898.0,1998.0,2.35,121.0,14890.0,12000000.0,7.4
1384,11556869.0,3041.0,25000000.0,55443032.0,2003.0,2.35,80.0,3017.0,25000000.0,5.6
1385,22718184.0,2934.0,30000000.0,103284813.0,2000.0,1.85,78.0,4527.0,30000000.0,6.1
1386,11012305.0,3171.0,50000000.0,66961644.0,2015.0,2.35,114.0,16992.0,50000000.0,6.6
1387,35055556.0,3158.0,70000000.0,310138178.0,1999.0,2.35,116.0,12790.0,70000000.0,5.5
1388,7706712.0,3026.0,30000000.0,60512680.0,2013.0,2.35,88.0,5706.0,30000000.0,5.6
1389,3381974.0,1611.0,17000000.0,9729088.0,2006.0,2.35,122.0,27381.0,17000000.0,7.4
1390,226108.0,8.0,12000000.0,8706701.0,2006.0,2.35,122.0,1291.0,12000000.0,6.2
1391,67408222.0,3118.0,90000000.0,347425832.0,2001.0,2.35,90.0,664.0,90000000.0,6.6
1392,187289.0,5.0,38000000.0,98230839.0,2013.0,2.35,123.0,37206.0,38000000.0,8.1
1393,37062535.0,3202.0,70000000.0,207154748.0,2003.0,2.35,117.0,14486.0,80000000.0,6.0
1394,5272444.0,2486.0,35000000.0,18376443.0,2014.0,1.85,109.0,1458.0,35000000.0,5.7
1395,5272444.0,2486.0,35000000.0,18376443.0,2014.0,1.85,109.0,1458.0,35000000.0,5.7
1396,21401594.0,3223.0,28000000.0,94050951.0,2013.0,2.35,115.0,1554.0,28000000.0,6.7
1397,40172720.0,3119.0,85000000.0,208542162.0,2012.0,2.35,115.0,36237.0,85000000.0,6.8
1398,7892539.0,2266.0,33000000.0,41495213.0,2012.0,2.35,94.0,27759.0,30000000.0,6.5
1399,18068372.0,3154.0,145000000.0,121671925.0,2005.0,2.35,124.0,13073.0,130000000.0,6.0
1400,36011243.0,3612.0,130000000.0,290650494.0,2010.0,2.35,101.0,12406.0,110000000.0,6.4
1401,54588173.0,3777.0,110000000.0,469590832.0,2015.0,2.35,114.0,16718.0,110000000.0,6.1
1402,9447930.0,2787.0,30000000.0,104283753.0,2011.0,1.85,108.0,3892.0,30000000.0,5.9
1403,16016910.0,2628.0,45000000.0,80594860.0,2012.0,2.35,141.0,1948.0,45000000.0,6.5
